doc,member,page,owner,name,ticker,typ,date,notified,amt,kind,amt_col,flag,bad,conf
9116206,Ro Khanna (D-CA17),06,,FEM CHARLES SCHWAB CORPORATION,,P/S,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;owner,79.1
9116206,Ro Khanna (D-CA17),06,,U.S. BANCORP CMIN,,P/S,,ce/oz/z6|,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;notified;owner,65.0
9116206,Ro Khanna (D-CA17),06,,ABBOTT LABORATORIES CMN,,P/S,,osjo2/26|,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;notified;owner,82.0
9116206,Ro Khanna (D-CA17),06,DC,"UBER TECHNOLOGIES, INC. CMIN",,P/S,,osjoz/6|,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;notified,70.1
9116206,Ro Khanna (D-CA17),06,,KROGER COMPANY CMIN,,P/S,,os/oz/26|,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;notified;owner,66.3
9116206,Ro Khanna (D-CA17),06,,"<_|BOSTON ISTOCX SCIENTIFIC CORP, COMMON",,P/S,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;owner,63.1
9116206,Ro Khanna (D-CA17),06,,W.R. BERKLEY CORPORATION CMN,,P/S,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;owner,87.1
9116206,Ro Khanna (D-CA17),06,,OTISWORLDWIDE CMN CORPORATION,,P/S,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;owner;name-illegible,40.1
9116206,Ro Khanna (D-CA17),06,,ADOBE INCCMN,,P/S,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;owner,70.5
9116206,Ro Khanna (D-CA17),06,DC,XYLEM INC. CMN,,P/S,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,80.3
9116206,Ro Khanna (D-CA17),06,,SERVICENOW INC CMN,NOW,P/S,,csjozize|,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;notified;owner,85.1
9116206,Ro Khanna (D-CA17),06,,ELILILLY &COCMN,,P/S,,osjo2/26|,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;notified;owner;name-illegible,17.6
9116206,Ro Khanna (D-CA17),06,DC,VISAINC. CMN CLASS A,V,S,,osozjae|,"$1,001-$15,000",STOCK/FUND,A,의심,date;notified,67.8
9116206,Ro Khanna (D-CA17),06,DC,LCASSA MASTERCARD INCORPORATED CMN,MA,S,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;name-illegible,43.4
9116206,Ro Khanna (D-CA17),06,DC,"UNITED RENTALS, INC. CMN",,P/S,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,71.7
9116206,Ro Khanna (D-CA17),07,,"PROVIDE FUL NOME, NAT TISTER SYMBOL",,P/E,{Transaction Partial,MMsOD/AY,B/C/D/E/F/G/H/I/J/K,STOCK/FUND,BCDEFGHIJK,의심,amount-multi;type;date;notified;owner,65.1
9116206,Ro Khanna (D-CA17),07,,TRUST FBO KHANNA CHITDREN,,P/E,,ee,A/C/G/J/K,STOCK/FUND,ACGJK,의심,amount-multi;type;date;notified;owner,84.2
9116206,Ro Khanna (D-CA17),07,,"SYNOPSYS, INC. CIN”",,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner;name-illegible,45.8
9116206,Ro Khanna (D-CA17),07,DC,JAMGEN INC. CMIN,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;name-illegible,58.0
9116206,Ro Khanna (D-CA17),07,,JEVEREST GROUP LTD CMN,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,87.4
9116206,Ro Khanna (D-CA17),07,DC,FREEPORT-MCMORAN INC CMN,FCX,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,82.1
9116206,Ro Khanna (D-CA17),07,DC,AMERICAN CMN TOWER CORPORATION,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,91.6
9116206,Ro Khanna (D-CA17),07,DC,"METLFE, INC. CMN",,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,80.3
9116206,Ro Khanna (D-CA17),07,,VEEVA SYSTEMS INC CMN CLASS A,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,89.1
9116206,Ro Khanna (D-CA17),07,,PACCAR INC CMN,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,65.4
9116206,Ro Khanna (D-CA17),07,,MID-AMERICA APT CMNTYS INC CMN,,P,:,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,92.6
9116206,Ro Khanna (D-CA17),07,,CVS HEALTH CORP CMN,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner;name-illegible,44.6
9116206,Ro Khanna (D-CA17),07,,CLOROX CO (THE) (DELAWARE) CMN,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,86.8
9116206,Ro Khanna (D-CA17),07,,"BOLLAR TREE STORES, INC. CMIN",,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,86.1
9116206,Ro Khanna (D-CA17),07,,CMN MONSTER BEVERAGE CORPORATION,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,86.9
9116206,Ro Khanna (D-CA17),07,,CMN REGIONS FINANCIAL CORPORATION,,P,‘,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,85.2
9116206,Ro Khanna (D-CA17),07,,"CH URCH & DWIGHT CO., INC. CMN",,P,:,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,76.0
9116206,Ro Khanna (D-CA17),07,,DOLLAR GENERAL CORPORATION CMN,,P,.,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,90.3
9116206,Ro Khanna (D-CA17),07,,VERTEX LEM PHARMACEUTICALS _- INCORPO,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner;name-illegible,55.7
9116206,Ro Khanna (D-CA17),07,DC,EXTRA SPACE STORAGE INC. CMN,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,85.5
9116206,Ro Khanna (D-CA17),07,DC,CAMDEN PROPERTY TRUST CIN,,P,,06/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;name-illegible,56.4
9116206,Ro Khanna (D-CA17),08,,SE AY 4 ARE. COE REE,,P/E,Ee a5,pt Mag Tie ee aad,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner;name-illegible,33.7
9116206,Ro Khanna (D-CA17),08,,A.0. SMITH CORP (DEL) CMN,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,86.1
9116206,Ro Khanna (D-CA17),08,,JVULCAN MATERIALS CO CMN,VMC,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,85.7
9116206,Ro Khanna (D-CA17),08,,JOHNSON CMN CONTROLS INTERNATIONAL,,P,06/02/2026,——-07/01/26|__x,"$1,001-$15,000",STOCK/FUND,A,의심,notified;owner,88.7
9116206,Ro Khanna (D-CA17),08,,"CHARTER CMN : COMMUNICATIONS, INC",,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,43.6
9116206,Ro Khanna (D-CA17),08,,INVITATION ROMES INC. CMN,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,88.8
9116206,Ro Khanna (D-CA17),08,DC,MCCORMICK ICMN CLASS N & CO NON VTG SHRS,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,83.0
9116206,Ro Khanna (D-CA17),08,,GENERAL MILLS INC CMN,,P,08/02/2026,a7/or26|,"$1,001-$15,000",STOCK/FUND,A,의심,notified;owner,88.3
9116206,Ro Khanna (D-CA17),08,,CORP COGNIZANT CLASS.A TECHNOLOGY SOLUTIONS,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,61.0
9116206,Ro Khanna (D-CA17),08,,MOTOROLA SOLUTIONS INC CMN,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,91.0
9116206,Ro Khanna (D-CA17),08,DC,ROLLINS INC. REGOFF SCTASKO796638,,P,og/o2/a6},o7/oxso6|,"$1,001-$15,000",STOCK/FUND,A,의심,date;notified,81.7
9116206,Ro Khanna (D-CA17),08,DC,CADENCE DESIGN SYSTEMSINCCMN,,P,os/o2/2s,_o7/o/26|,"$1,001-$15,000",STOCK/FUND,A,의심,date;notified,60.6
9116206,Ro Khanna (D-CA17),08,,"AGILENT TECHNOLOGIES, INC.CMN",,P,|o ogjo2/26|,_avyox/zs!,"$1,001-$15,000",STOCK/FUND,A,의심,date;notified;owner;name-illegible,39.0
9116206,Ro Khanna (D-CA17),08,,PC_[AMCORPLC CM,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,30.2
9116206,Ro Khanna (D-CA17),08,,CENCORAINC CMN,,P,ogjoz/26|,_ovvourzs!,"$1,001-$15,000",STOCK/FUND,A,의심,date;notified;owner,63.9
9116206,Ro Khanna (D-CA17),08,DC,"INTUITIVE SURGICAL, INC. CMIN",,P,osozizs|,_orvonyze|,"$1,001-$15,000",STOCK/FUND,A,의심,date;notified,71.5
9116206,Ro Khanna (D-CA17),08,DC,"COPART, INC. CMN",,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,61.1
9116206,Ro Khanna (D-CA17),08,,APOLLO CMN CLASS GLOBAL A MANAGEMENT INC,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,88.1
9116206,Ro Khanna (D-CA17),08,DC,ABBVIE INC. CMN,,P,os/oz/zs|,_ov/oxjae|,"$1,001-$15,000",STOCK/FUND,A,의심,date;notified,61.5
9116206,Ro Khanna (D-CA17),08,DC,"BROWN & BROWN, INC. CMN",,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,74.1
9116206,Ro Khanna (D-CA17),09,,FULL ASSAT KAME,,P/S,Daze of Traasaction,Trantartion ta Notiied o!,G/H,STOCK/FUND,GH,의심,amount-multi;type;date;notified;owner;name-illegible,57.1
9116206,Ro Khanna (D-CA17),09,DC,"TRUST |HCA FBO HEALTHCARE, KHANNA CHILDREN INC CMN",,P/S/E,06/02/2026,07/02/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type,84.6
9116206,Ro Khanna (D-CA17),09,DC,HOHNSON & JOHNSON CMN,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,83.5
9116206,Ro Khanna (D-CA17),09,,KENVUE INC. CMN,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,91.9
9116206,Ro Khanna (D-CA17),09,,"8C_|MERCK & CO., INC. CMIN",,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,68.2
9116206,Ro Khanna (D-CA17),09,,INTL BUSINESS MACHINES CORP CMN,,P,06/02/2026,o7for/26},"$1,001-$15,000",STOCK/FUND,A,의심,notified;owner,70.5
9116206,Ro Khanna (D-CA17),09,DC,MSCIINC. CMN,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,52.7
9116206,Ro Khanna (D-CA17),09,,"BERKSHIRE HATHAWAY INC, CLASS B",BRKb,P,06/02/2026,07/01/2026,"$50,001-$100,000",STOCK/FUND,C,의심,owner,91.2
9116206,Ro Khanna (D-CA17),09,,SANK OF AMERICA CORP CMN,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner,77.0
9116206,Ro Khanna (D-CA17),09,,THE CMN PROGRESSIVE CORPORATION,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner,95.1
9116206,Ro Khanna (D-CA17),09,,REALTY INCOME CORPORATION CMN,,P,06/62/26,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,date;owner,87.7
9116206,Ro Khanna (D-CA17),09,,PFIZER INC. CMN,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner,76.0
9116206,Ro Khanna (D-CA17),09,DC,WALMART INC CMN,,P,08/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,name-illegible,42.3
9116206,Ro Khanna (D-CA17),09,,INTUITINCCMN,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner;name-illegible,44.8
9116206,Ro Khanna (D-CA17),09,DC,LOWES COMPANIES INC CMN,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,90.5
9116206,Ro Khanna (D-CA17),09,,AVOTING COMCAST CORPORATION CMN CLASS,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner,86.4
9116206,Ro Khanna (D-CA17),09,,THE CMN PROCTER & GAMBLE COMPANY,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner,94.2
9116206,Ro Khanna (D-CA17),09,,CIGNA GROUP/THE CMN,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner,90.1
9116206,Ro Khanna (D-CA17),09,DC,WASTE MANAGEMENT INC CMN,,P,06/02/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,89.7
9116206,Ro Khanna (D-CA17),09,,COSTCO C©MN WHOLESALE CORPORATION,,P,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,87.0
9116206,Ro Khanna (D-CA17),10,,FULL ASSAT NAMA,,P/S/E,Date of Transaction,Transaction ry Ci,G/H,STOCK/FUND,GH,의심,amount-multi;type;date;notified;owner,75.1
9116206,Ro Khanna (D-CA17),10,,"PROVIDE FEB NAME, NOT TICKER SYMBOL",,P/S/E,~ MM/OD/TY,Mayonsry,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner;name-illegible,46.1
9116206,Ro Khanna (D-CA17),10,,TRUST HUNTINGTON INCORPOR FBO KHANNA CMN BANCSHARES CHILDREN,,P/E,06/02/2026,07/01/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,80.2
9116206,Ro Khanna (D-CA17),10,,"MARTIN CMN MARIETTA MATERIALS, INC",,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,75.9
9116206,Ro Khanna (D-CA17),10,DC,JCME GROUP INC. CMIN CLASS A,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,67.2
9116206,Ro Khanna (D-CA17),10,DC,GENUINE PARTS CO. CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,63.3
9116206,Ro Khanna (D-CA17),10,,HARTFORD CMN INSURANCE GROUP INC/T,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,82.0
9116206,Ro Khanna (D-CA17),10,,TRIMBLE INC CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,64.2
9116206,Ro Khanna (D-CA17),10,,SEAGATE CMN TECHNOLOGY HOLDIN PLC,STX.O,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,93.8
9116206,Ro Khanna (D-CA17),10,,TRANE CMN TECHNOLOGIES PUBLIC LIM!,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,79.3
9116206,Ro Khanna (D-CA17),10,,TEXAS INSTRUMENTS INC. CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,68.0
9116206,Ro Khanna (D-CA17),10,,HIPMORGAN CHASE & CO CMN,,S,05/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,78.8
9116206,Ro Khanna (D-CA17),10,,ECOLAB INC.CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,59.4
9116206,Ro Khanna (D-CA17),10,DC,ILLINOIS TOOL WORKS CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,73.7
9116206,Ro Khanna (D-CA17),10,,MCKESSON CORPORATION CMN,,S,06/02/2026,07/01/2025,"$1,001-$15,000",STOCK/FUND,A,의심,owner,87.3
9116206,Ro Khanna (D-CA17),10,DC,IQVIA HOLDINGS INC CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,75.5
9116206,Ro Khanna (D-CA17),10,,INTERCONTINENTAL CMN EXCHANGE INC,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,94.2
9116206,Ro Khanna (D-CA17),10,DC,JARCH CAPITAL GROUP LTD. CMN,,S,os/o2/26|,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,82.3
9116206,Ro Khanna (D-CA17),10,DC,AMETEK INC (NEW} CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,74.0
9116206,Ro Khanna (D-CA17),10,DC,BIO-TECHNE CORPORATION CMN,,S,os/o2/26|,_o7/or/26},"$1,001-$15,000",STOCK/FUND,A,의심,date;notified,61.2
9116206,Ro Khanna (D-CA17),10,,REGENERON CMN PHARMACEUTICAL INC,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,91.3
9116206,Ro Khanna (D-CA17),11,,"PROVIDE FUL NOME, NOT TICKER SYMBOL",,P/E,MAYOD AY,MayDoyee,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner,62.9
9116206,Ro Khanna (D-CA17),11,,TRUST METT FAO LER-TOLEDO KHANNA CHILDREN INTL TE CMN,,P/S/E,06/02/2026,07/01/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,85.5
9116206,Ro Khanna (D-CA17),11,,"BECTON, CMN DICKINSON AND COMPANY",,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,80.5
9116206,Ro Khanna (D-CA17),11,DC,ZOETIS INC. CMN CLASS A,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,43.4
9116206,Ro Khanna (D-CA17),11,DC,"MICRON TECHNOLOGY, INC. CMN",MU.O,S,os/o2/26|,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,82.3
9116206,Ro Khanna (D-CA17),11,DC,LENNOX INTERNATIONAL INC CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,43.3
9116206,Ro Khanna (D-CA17),11,,ARCHER-DANIELS-MIDLAND CMN COMPANY,,S,06/02/2026,07/02/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,67.0
9116206,Ro Khanna (D-CA17),11,,VERIZON CMN COMMUNICATIONS INC,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,80.0
9116206,Ro Khanna (D-CA17),11,DC,WEST PHARMACEUTICAL SERVICES INC,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,88.4
9116206,Ro Khanna (D-CA17),11,DC,AMERICAN EXPRESS CO. CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,78.9
9116206,Ro Khanna (D-CA17),11,,TIX COMPANIES INC (NEW) CIN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,70.1
9116206,Ro Khanna (D-CA17),11,DC,"CHIPOTLE MEXICAN GRILL, INC. CMN",,S,os/o2/26|,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,91.0
9116206,Ro Khanna (D-CA17),11,,ALLSTATE ROCK CORPORATION COMMON,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,80.1
9116206,Ro Khanna (D-CA17),11,DC,"JEMCOR GROUP, INC, CIN",,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,74.5
9116206,Ro Khanna (D-CA17),11,,FIFTH THIRD BANCORP CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,88.8
9116206,Ro Khanna (D-CA17),11,DC,JCINCINNATI FINANCIAL CRP CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,79.5
9116206,Ro Khanna (D-CA17),11,DC,"STANLEY BLACK & DECKER, INC. CMN",,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,86.7
9116206,Ro Khanna (D-CA17),11,DC,CARVANA CO. CMN CLASS A,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,79.3
9116206,Ro Khanna (D-CA17),11,DC,DOORDASH INC CMN CLASS A,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,90.4
9116206,Ro Khanna (D-CA17),11,DC,STARBUCKS CORP. CMIN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,72.0
9116206,Ro Khanna (D-CA17),12,,"PROVIDE FUL NAME, NOT TICKER SYMBOL",,P/E,,,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner;name-illegible,52.4
9116206,Ro Khanna (D-CA17),12,DC,"TRUST {BUILDERS F8O KHANNA FIRSTSOURCE, CHILDREN INC. CMN",,P/E,06/02/2026,07/01/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type,85.8
9116206,Ro Khanna (D-CA17),12,DC,"VICL PROPERTIES INC, CMN",,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,85.5
9116206,Ro Khanna (D-CA17),12,DC,"YUM BRANDS, INC. CMN",,S,06/02/2026,_a7/o1/26|-_,"$1,001-$15,000",STOCK/FUND,A,의심,notified,78.1
9116206,Ro Khanna (D-CA17),12,DC,WEYERHAEUSER COMPANY CMN,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,77.3
9116206,Ro Khanna (D-CA17),12,DC,INSULET CORPORATION CMIN,,S,06/02/2026,_o7/ot/26},"$1,001-$15,000",STOCK/FUND,A,의심,notified,76.5
9116206,Ro Khanna (D-CA17),12,,JACK HENRY & ASSOC INC CMN,,S,as/oz/26},07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,63.6
9116206,Ro Khanna (D-CA17),12,,"CBRE GROUP, INC. CMN CLASS A",,S,os/o2/26|,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date;owner,71.6
9116206,Ro Khanna (D-CA17),12,DC,JAVERY DENNISON CORPORATION CMN,,S,osjoz/26},07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,date,83.1
9116206,Ro Khanna (D-CA17),12,,WATERS STOCK CORPORATION COMMON,,S,06/02/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,95.9
9116206,Ro Khanna (D-CA17),13,,"PROVIDE FULT NOME, ROT TEKER SYMBOL",,P/E,MAN/DD/YY,AUWOD/YE,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner,73.0
9116206,Ro Khanna (D-CA17),13,,ELASSA MASTERCARD DECLARATION INCORPORATED OF TRUST . CMN,MA,P/E,06/16/2026,07/01/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,63.4
9116206,Ro Khanna (D-CA17),13,SP,"THE HOME DEPOT, INC. CMN",,P,06/16/2026,07/01/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,87.6
9116206,Ro Khanna (D-CA17),13,SP,JAT&T INC. CMN,,P,06/16/2026,97/01/26,"$15,001-$50,000",STOCK/FUND,B,의심,notified,79.8
9116206,Ro Khanna (D-CA17),13,SP,J/SOOKING HOLDINGS INC. CMN,,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,65.9
9116206,Ro Khanna (D-CA17),13,SP,¢MN INTERCONTINENTAL EXCHANGE INC,,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,71.5
9116206,Ro Khanna (D-CA17),13,SP,ANGEN INC. CIN,,P,06/16/2026,a7far/26|,"$1,001-$15,000",STOCK/FUND,A,의심,notified;name-illegible,52.1
9116206,Ro Khanna (D-CA17),13,,"T-MOBILE US, INC. CMN",,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,69.9
9116206,Ro Khanna (D-CA17),13,,SP__|MARSH ORD CMN,,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,81.6
9116206,Ro Khanna (D-CA17),13,SP,"MERCK &CO,, INC. CMN",,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,78.9
9116206,Ro Khanna (D-CA17),13,SP,"UBER TECHNOLOGIES, INC. CMN",,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,74.8
9116206,Ro Khanna (D-CA17),13,SP,"UBER TECHNOLOGIES, INC. CIN",,P,06/30/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,73.2
9116206,Ro Khanna (D-CA17),13,SP,HONEYWELL INTL INC CMN,,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,80.1
9116206,Ro Khanna (D-CA17),13,SP,ICOOPER COS INC/THE CMN,,P,06/23/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,79.9
9116206,Ro Khanna (D-CA17),13,SP,ARTHUR J GALLAGHER & CO CMN,,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,80.6
9116206,Ro Khanna (D-CA17),13,SP,GE LON HEALTHCARE TECHNOLOGIES INC,,P,06/30/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,62.9
9116206,Ro Khanna (D-CA17),13,SP,STRYKER CORPORATION C©MIN,,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,65.1
9116206,Ro Khanna (D-CA17),13,SP,"COSTAR GROUP, INC, CMN",,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,71.1
9116206,Ro Khanna (D-CA17),14,,"PROVIDE {ULI . NEME, NOT TEKER SYMBOL",,P/E,Y,v,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner;name-illegible,45.4
9116206,Ro Khanna (D-CA17),14,,SALESFORCE DECLARATION INC OF CMN TRUST,CRM,P/E,06/16/2026,07/01/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,89.8
9116206,Ro Khanna (D-CA17),14,SP,"CHARTER LESAN COMMUNICATIONS, INC",,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,77.3
9116206,Ro Khanna (D-CA17),14,SP,JOHNSON & JOHNSON CMIN,,P,06/16/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,68.3
9116206,Ro Khanna (D-CA17),14,SP,"UBER TECHNOLOGIES, INC. CMN",,P,06/15/2026,07/01/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,82.2
